timestamp,server,cpu_percent,memory_gb,network_mbps
2026-06-04 20:00,srv-web-02,35.44,4.07,104.61
2026-06-04 21:00,srv-web-02,33.81,5.65,150.4
2026-06-04 22:00,srv-web-02,34.1,4.7,108.57
2026-06-04 23:00,srv-web-02,21.34,5.44,97.5
2026-06-05 00:00,srv-web-02,37.49,5.06,108.25
2026-06-05 01:00,srv-web-02,28.19,6.89,105.18
2026-06-05 02:00,srv-web-02,43.0,6.15,117.23
2026-06-05 03:00,srv-web-02,34.21,5.82,81.08
2026-06-05 04:00,srv-web-02,30.33,6.18,109.27
2026-06-05 05:00,srv-web-02,23.57,5.46,135.56
2026-06-05 06:00,srv-web-02,39.48,5.45,124.27
2026-06-05 07:00,srv-web-02,29.8,4.14,96.13
2026-06-05 08:00,srv-web-02,41.38,5.28,106.35
2026-06-05 09:00,srv-web-02,30.2,7.02,134.39
2026-06-05 10:00,srv-web-02,45.31,5.37,114.43
2026-06-05 11:00,srv-web-02,22.9,6.68,92.48
2026-06-05 12:00,srv-web-02,33.3,4.62,101.17
2026-06-05 13:00,srv-web-02,26.98,5.01,101.91
2026-06-05 14:00,srv-web-02,28.71,6.17,93.43
2026-06-05 15:00,srv-web-02,33.32,6.47,102.3
2026-06-05 16:00,srv-web-02,27.69,5.32,127.7
2026-06-05 17:00,srv-web-02,33.16,5.08,117.26
2026-06-05 18:00,srv-web-02,25.39,6.05,116.13
2026-06-05 19:00,srv-web-02,30.15,4.83,96.7
2026-06-05 20:00,srv-web-02,35.21,6.48,100.44
2026-06-05 21:00,srv-web-02,34.75,3.83,101.23
2026-06-05 22:00,srv-web-02,31.81,4.77,95.95
2026-06-05 23:00,srv-web-02,27.99,5.73,107.19
2026-06-06 00:00,srv-web-02,18.57,3.8,100.9
2026-06-06 01:00,srv-web-02,34.75,3.3,102.5
2026-06-06 02:00,srv-web-02,28.84,6.61,104.22
2026-06-06 03:00,srv-web-02,34.3,5.61,78.04
2026-06-06 04:00,srv-web-02,36.61,5.67,117.62
2026-06-06 05:00,srv-web-02,55.56,3.83,135.87
2026-06-06 06:00,srv-web-02,30.28,5.73,109.32
2026-06-06 07:00,srv-web-02,29.45,5.04,114.94
2026-06-06 08:00,srv-web-02,22.9,6.1,103.76
2026-06-06 09:00,srv-web-02,25.22,5.14,128.86
2026-06-06 10:00,srv-web-02,28.79,5.79,
2026-06-06 11:00,srv-web-02,36.55,6.05,
2026-06-06 12:00,srv-web-02,30.95,6.03,111.47
2026-06-06 13:00,srv-web-02,39.78,4.92,121.18
2026-06-06 14:00,srv-web-02,30.83,5.45,111.38
2026-06-06 15:00,srv-web-02,33.51,5.41,113.22
2026-06-06 16:00,srv-web-02,41.47,6.29,123.04
2026-06-06 17:00,srv-web-02,29.27,4.79,124.33
2026-06-06 18:00,srv-web-02,37.26,6.68,100.94
2026-06-06 19:00,srv-web-02,30.62,4.19,104.11
2026-06-06 20:00,srv-web-02,37.98,5.13,119.61
2026-06-06 21:00,srv-web-02,30.86,5.76,92.78
2026-06-06 22:00,srv-web-02,32.51,3.11,107.2
2026-06-06 23:00,srv-web-02,22.22,6.46,121.66
2026-06-07 00:00,srv-web-02,34.8,6.72,95.77
2026-06-07 01:00,srv-web-02,42.48,6.25,106.45
2026-06-07 02:00,srv-web-02,38.81,4.61,97.63
2026-06-07 03:00,srv-web-02,28.35,5.08,94.15
2026-06-07 04:00,srv-web-02,39.34,5.29,115.29
2026-06-07 05:00,srv-web-02,28.58,4.04,114.05
2026-06-07 06:00,srv-web-02,20.53,5.45,89.48
2026-06-07 07:00,srv-web-02,43.92,6.23,111.59
2026-06-07 08:00,srv-web-02,39.58,4.82,118.15
2026-06-07 09:00,srv-web-02,33.2,5.71,129.09
2026-06-07 10:00,srv-web-02,36.39,5.73,85.18
2026-06-07 11:00,srv-web-02,26.24,5.4,111.4
2026-06-07 12:00,srv-web-02,25.22,7.43,132.75
2026-06-07 13:00,srv-web-02,35.61,5.56,106.82
2026-06-07 14:00,srv-web-02,26.29,5.56,113.87
2026-06-07 15:00,srv-web-02,24.55,5.77,107.67
2026-06-07 16:00,srv-web-02,20.55,4.81,103.8
2026-06-07 17:00,srv-web-02,43.33,5.95,89.97
2026-06-07 18:00,srv-web-02,34.92,4.26,126.24
2026-06-07 19:00,srv-web-02,29.17,5.43,129.89
2026-06-07 20:00,srv-web-02,24.28,4.38,101.25
2026-06-07 21:00,srv-web-02,38.23,4.28,67.52
2026-06-07 22:00,srv-web-02,29.29,5.94,128.0
2026-06-07 23:00,srv-web-02,29.22,5.17,127.31
2026-05-18 00:00,srv-db-01,43.78,10.69,62.86
2026-05-18 01:00,srv-db-01,57.7,10.59,60.52
2026-05-18 02:00,srv-db-01,40.07,10.47,66.8
2026-05-18 03:00,srv-db-01,49.11,11.05,66.7
2026-05-18 04:00,srv-db-01,52.94,11.14,45.56
2026-05-18 05:00,srv-db-01,53.76,11.49,62.35
2026-05-18 06:00,srv-db-01,51.48,11.18,70.72
2026-05-18 07:00,srv-db-01,42.7,11.93,54.96
2026-05-18 08:00,srv-db-01,,11.96,39.42
2026-05-18 09:00,srv-db-01,50.74,10.77,48.24
2026-05-18 10:00,srv-db-01,65.41,10.31,51.67
2026-05-18 11:00,srv-db-01,56.23,10.04,54.06
2026-05-18 12:00,srv-db-01,56.9,10.73,58.6
2026-05-18 13:00,srv-db-01,51.82,9.79,
2026-05-18 14:00,srv-db-01,65.53,11.01,63.38
2026-05-18 15:00,srv-db-01,59.16,9.98,85.54
2026-05-18 16:00,srv-db-01,56.21,12.31,49.0
2026-05-18 17:00,srv-db-01,65.91,11.62,68.3
2026-05-18 18:00,srv-db-01,56.4,10.8,78.01
2026-05-18 19:00,srv-db-01,55.84,9.43,43.24
2026-05-18 20:00,srv-db-01,53.88,11.25,59.15
2026-05-18 21:00,srv-db-01,62.31,9.44,62.15
2026-05-18 22:00,srv-db-01,44.09,11.61,58.58
2026-05-18 23:00,srv-db-01,57.52,10.31,79.19
2026-05-19 00:00,srv-db-01,61.25,11.47,58.06
2026-05-19 01:00,srv-db-01,58.48,10.43,72.83
2026-05-19 02:00,srv-db-01,64.9,11.86,49.06
2026-05-19 03:00,srv-db-01,,9.97,68.59
2026-05-19 04:00,srv-db-01,57.7,9.5,42.57
2026-05-19 05:00,srv-db-01,53.3,10.76,41.86
2026-05-19 06:00,srv-db-01,57.33,11.2,57.09
2026-05-19 07:00,srv-db-01,50.47,11.84,84.83
2026-05-19 08:00,srv-db-01,52.1,10.51,67.37
2026-05-19 09:00,srv-db-01,52.85,10.89,71.09
2026-05-19 10:00,srv-db-01,43.54,12.05,61.09
2026-05-19 11:00,srv-db-01,52.53,10.93,59.44
2026-05-19 12:00,srv-db-01,44.61,12.2,60.62
2026-05-19 13:00,srv-db-01,57.66,11.76,44.68
2026-05-19 14:00,srv-db-01,57.84,10.79,72.7
2026-05-19 15:00,srv-db-01,42.24,10.92,50.96
2026-05-19 16:00,srv-db-01,57.59,11.38,49.39
2026-05-19 17:00,srv-db-01,50.73,10.91,46.55
2026-05-19 18:00,srv-db-01,60.05,10.7,16.4
2026-05-19 19:00,srv-db-01,52.75,10.17,35.53
2026-05-19 20:00,srv-db-01,47.58,11.09,79.93
2026-05-19 21:00,srv-db-01,56.88,10.51,66.84
2026-05-19 22:00,srv-db-01,52.25,10.44,42.68
2026-05-19 23:00,srv-db-01,44.49,10.69,62.37
2026-05-20 00:00,srv-db-01,54.42,10.67,45.81
2026-05-20 01:00,srv-db-01,58.65,9.95,71.64
2026-05-20 02:00,srv-db-01,48.99,10.4,38.0
2026-05-20 03:00,srv-db-01,51.99,11.78,67.73
2026-05-20 04:00,srv-db-01,60.87,11.42,43.44
2026-05-20 05:00,srv-db-01,53.02,10.38,79.96
2026-05-20 06:00,srv-db-01,47.82,11.71,73.39
2026-05-20 07:00,srv-db-01,65.98,10.67,70.68
2026-05-20 08:00,srv-db-01,68.69,,36.97
2026-05-20 09:00,srv-db-01,43.72,11.57,31.75
2026-05-20 10:00,srv-db-01,52.77,11.35,62.78
2026-05-20 11:00,srv-db-01,57.55,11.18,79.18
2026-05-20 12:00,srv-db-01,49.29,10.46,48.41
2026-05-20 13:00,srv-db-01,59.98,11.72,66.77
2026-05-20 14:00,srv-db-01,62.1,10.06,85.01
2026-05-20 15:00,srv-db-01,64.14,11.59,86.73
2026-05-20 16:00,srv-db-01,45.06,10.58,48.97
2026-05-20 17:00,srv-db-01,59.33,10.16,71.36
2026-05-20 18:00,srv-db-01,63.22,11.56,64.26
2026-05-20 19:00,srv-db-01,49.07,10.32,78.74
2026-05-20 20:00,srv-db-01,59.68,10.97,53.73
2026-05-20 21:00,srv-db-01,42.85,10.14,88.67
2026-05-20 22:00,srv-db-01,47.32,11.15,75.11
2026-05-20 23:00,srv-db-01,47.47,11.15,74.07
2026-05-21 00:00,srv-db-01,55.07,13.29,34.97
2026-05-21 01:00,srv-db-01,61.35,10.86,71.58
2026-05-21 02:00,srv-db-01,57.65,10.41,63.43
2026-05-21 03:00,srv-db-01,43.85,11.48,64.47
2026-05-21 04:00,srv-db-01,58.83,11.85,65.51
2026-05-21 05:00,srv-db-01,55.89,10.3,49.32
2026-05-21 06:00,srv-db-01,62.12,12.15,56.43
2026-05-21 07:00,srv-db-01,55.28,10.28,77.59
2026-05-21 08:00,srv-db-01,58.99,12.55,46.83
2026-05-21 09:00,srv-db-01,52.73,11.19,69.7
2026-05-21 10:00,srv-db-01,53.71,10.3,73.22
2026-05-21 11:00,srv-db-01,59.33,10.27,80.33
2026-05-21 12:00,srv-db-01,,11.11,61.19
2026-05-21 13:00,srv-db-01,58.32,10.31,60.45
2026-05-21 14:00,srv-db-01,42.09,11.7,36.58
2026-05-21 15:00,srv-db-01,64.02,10.74,56.82
2026-05-21 16:00,srv-db-01,51.23,10.77,81.28
2026-05-21 17:00,srv-db-01,40.07,12.02,65.07
2026-05-21 18:00,srv-db-01,47.76,10.14,85.15
2026-05-21 19:00,srv-db-01,49.33,10.08,77.06
2026-05-21 20:00,srv-db-01,57.03,10.25,63.25
2026-05-21 21:00,srv-db-01,48.85,11.88,75.92
2026-05-21 22:00,srv-db-01,58.19,11.29,86.42
2026-05-21 23:00,srv-db-01,55.0,10.05,66.74
2026-05-22 00:00,srv-db-01,67.52,10.19,54.58
2026-05-22 01:00,srv-db-01,57.5,10.96,45.27
2026-05-22 02:00,srv-db-01,61.73,12.86,62.94
2026-05-22 03:00,srv-db-01,49.58,9.76,63.87
2026-05-22 04:00,srv-db-01,61.62,11.38,59.96
2026-05-22 05:00,srv-db-01,51.46,10.13,72.52
2026-05-22 06:00,srv-db-01,60.48,9.76,83.85
2026-05-22 07:00,srv-db-01,58.44,12.12,39.87
2026-05-22 08:00,srv-db-01,46.81,10.88,67.54
2026-05-22 09:00,srv-db-01,65.78,11.56,56.36
2026-05-22 10:00,srv-db-01,48.84,11.98,45.53
2026-05-22 11:00,srv-db-01,64.77,10.77,83.86
2026-05-22 12:00,srv-db-01,59.07,10.89,52.21
2026-05-22 13:00,srv-db-01,52.95,11.34,61.16
2026-05-22 14:00,srv-db-01,51.44,10.87,61.18
2026-05-22 15:00,srv-db-01,42.23,11.37,45.3
2026-05-22 16:00,srv-db-01,48.08,9.65,33.09
2026-05-22 17:00,srv-db-01,46.87,10.43,89.3
2026-05-22 18:00,srv-db-01,51.84,11.14,66.01
2026-05-22 19:00,srv-db-01,55.79,10.94,42.07
2026-05-22 20:00,srv-db-01,63.71,12.45,34.76
2026-05-22 21:00,srv-db-01,48.86,10.78,45.53
2026-05-22 22:00,srv-db-01,58.04,10.42,92.48
2026-05-22 23:00,srv-db-01,62.14,11.17,75.4
2026-05-23 00:00,srv-db-01,61.64,10.55,47.76
2026-05-23 01:00,srv-db-01,55.47,11.69,62.09
2026-05-23 02:00,srv-db-01,45.54,10.36,58.89
2026-05-23 03:00,srv-db-01,54.55,12.58,39.21
2026-05-23 04:00,srv-db-01,58.03,12.19,94.07
2026-05-23 05:00,srv-db-01,52.57,11.39,68.55
2026-05-23 06:00,srv-db-01,56.17,10.92,66.54
2026-05-23 07:00,srv-db-01,39.81,11.55,61.89
2026-05-23 08:00,srv-db-01,53.67,12.64,49.88
2026-05-23 09:00,srv-db-01,52.58,12.59,47.52
2026-05-23 10:00,srv-db-01,51.7,10.88,72.61
2026-05-23 11:00,srv-db-01,56.25,9.97,52.02
2026-05-23 12:00,srv-db-01,51.36,10.94,66.39
2026-05-23 13:00,srv-db-01,57.51,9.58,75.96
2026-05-23 14:00,srv-db-01,56.52,12.11,66.66
2026-05-23 15:00,srv-db-01,61.61,11.37,80.19
2026-05-23 16:00,srv-db-01,58.13,10.92,94.09
2026-05-23 17:00,srv-db-01,60.33,11.46,40.86
2026-05-23 18:00,srv-db-01,47.27,11.23,62.18
2026-05-23 19:00,srv-db-01,51.32,11.11,83.83
2026-05-23 20:00,srv-db-01,59.17,10.09,58.33
2026-05-23 21:00,srv-db-01,50.17,10.69,53.8
2026-05-23 22:00,srv-db-01,52.13,10.0,58.09
2026-05-23 23:00,srv-db-01,51.64,8.66,90.79
2026-05-24 00:00,srv-db-01,61.53,10.7,60.28
2026-05-24 01:00,srv-db-01,47.97,12.36,88.46
2026-05-24 02:00,srv-db-01,55.94,11.82,62.63
2026-05-24 03:00,srv-db-01,46.98,10.67,61.98
2026-05-24 04:00,srv-db-01,52.27,10.83,58.63
2026-05-24 05:00,srv-db-01,54.51,11.04,44.09
2026-05-24 06:00,srv-db-01,50.7,9.97,74.67
2026-05-24 07:00,srv-db-01,42.37,11.92,80.8
2026-05-24 08:00,srv-db-01,53.19,8.92,54.58
2026-05-24 09:00,srv-db-01,54.61,10.19,52.27
2026-05-24 10:00,srv-db-01,64.18,11.53,46.13
2026-05-24 11:00,srv-db-01,45.41,10.74,56.8
2026-05-24 12:00,srv-db-01,57.98,10.57,67.67
2026-05-24 13:00,srv-db-01,66.61,11.65,59.28
2026-05-24 14:00,srv-db-01,53.9,10.71,77.71
2026-05-24 15:00,srv-db-01,51.24,11.04,60.77
2026-05-24 16:00,srv-db-01,51.99,9.9,64.84
2026-05-24 17:00,srv-db-01,54.63,11.4,52.0
2026-05-24 18:00,srv-db-01,62.32,10.3,85.68
2026-05-24 19:00,srv-db-01,44.51,11.35,67.13
2026-05-24 20:00,srv-db-01,50.23,11.34,79.19
2026-05-24 21:00,srv-db-01,41.7,11.4,22.6
2026-05-24 22:00,srv-db-01,49.21,12.3,51.27
2026-05-24 23:00,srv-db-01,47.96,10.84,91.02
2026-05-25 00:00,srv-db-01,44.01,10.16,82.46
2026-05-25 01:00,srv-db-01,66.15,10.92,41.41
2026-05-25 02:00,srv-db-01,67.58,12.28,70.18
2026-05-25 03:00,srv-db-01,50.13,10.96,57.59
2026-05-25 04:00,srv-db-01,56.99,12.16,73.19
2026-05-25 05:00,srv-db-01,,12.1,64.7
2026-05-25 06:00,srv-db-01,59.12,12.17,43.33
2026-05-25 07:00,srv-db-01,54.79,10.57,36.48
2026-05-25 08:00,srv-db-01,57.08,13.01,32.4
2026-05-25 09:00,srv-db-01,54.81,11.51,61.85
2026-05-25 10:00,srv-db-01,54.32,9.96,
2026-05-25 11:00,srv-db-01,50.46,9.25,77.92
2026-05-25 12:00,srv-db-01,60.75,11.04,63.44
2026-05-25 13:00,srv-db-01,61.45,11.18,73.56
2026-05-25 14:00,srv-db-01,53.22,12.05,64.81
2026-05-25 15:00,srv-db-01,56.16,9.98,64.3
2026-05-25 16:00,srv-db-01,50.01,10.49,47.77
2026-05-25 17:00,srv-db-01,48.6,12.7,79.97
2026-05-25 18:00,srv-db-01,66.52,10.02,61.07
2026-05-25 19:00,srv-db-01,47.24,10.44,46.23
2026-05-25 20:00,srv-db-01,62.44,10.68,76.03
2026-05-25 21:00,srv-db-01,58.62,12.84,37.81
2026-05-25 22:00,srv-db-01,62.56,11.92,45.4
2026-05-25 23:00,srv-db-01,61.04,11.27,56.59
2026-05-26 00:00,srv-db-01,50.06,10.42,90.75
2026-05-26 01:00,srv-db-01,55.0,11.63,48.14
2026-05-26 02:00,srv-db-01,50.32,11.87,39.76
2026-05-26 03:00,srv-db-01,52.51,11.03,61.67
2026-05-26 04:00,srv-db-01,53.93,11.32,
2026-05-26 05:00,srv-db-01,59.41,10.21,55.74
2026-05-26 06:00,srv-db-01,62.17,11.72,39.41
2026-05-26 07:00,srv-db-01,57.11,9.42,60.7
2026-05-26 08:00,srv-db-01,,,
2026-05-26 09:00,srv-db-01,,,
2026-05-26 10:00,srv-db-01,,,
2026-05-26 11:00,srv-db-01,,,
2026-05-26 12:00,srv-db-01,,,
2026-05-26 13:00,srv-db-01,,,
2026-05-26 14:00,srv-db-01,,,
2026-05-26 15:00,srv-db-01,,,
2026-05-26 16:00,srv-db-01,,,
2026-05-26 17:00,srv-db-01,,,
2026-05-26 18:00,srv-db-01,,,
2026-05-26 19:00,srv-db-01,,,
2026-05-26 20:00,srv-db-01,,,
2026-05-26 21:00,srv-db-01,,,
2026-05-26 22:00,srv-db-01,,,
2026-05-26 23:00,srv-db-01,,,
2026-05-27 00:00,srv-db-01,,,
2026-05-27 01:00,srv-db-01,,,
2026-05-27 02:00,srv-db-01,,,
2026-05-27 03:00,srv-db-01,,,
2026-05-27 04:00,srv-db-01,,,
2026-05-27 05:00,srv-db-01,,,
2026-05-27 06:00,srv-db-01,,,
2026-05-27 07:00,srv-db-01,,,
2026-05-27 08:00,srv-db-01,,,
2026-05-27 09:00,srv-db-01,,,
2026-05-27 10:00,srv-db-01,,,
2026-05-27 11:00,srv-db-01,,,
2026-05-27 12:00,srv-db-01,,,
2026-05-27 13:00,srv-db-01,,,
2026-05-27 14:00,srv-db-01,61.08,10.87,108.65
2026-05-27 15:00,srv-db-01,68.85,10.85,58.4
2026-05-27 16:00,srv-db-01,60.97,12.36,35.43
2026-05-27 17:00,srv-db-01,44.28,10.5,68.74
2026-05-27 18:00,srv-db-01,57.98,11.86,42.0
2026-05-27 19:00,srv-db-01,41.1,11.69,47.58
2026-05-27 20:00,srv-db-01,42.89,11.12,71.9
2026-05-27 21:00,srv-db-01,54.27,10.63,57.61
2026-05-27 22:00,srv-db-01,52.78,9.92,49.28
2026-05-27 23:00,srv-db-01,58.13,11.26,62.52
2026-05-28 00:00,srv-db-01,49.03,10.85,27.34
2026-05-28 01:00,srv-db-01,56.07,12.14,37.89
2026-05-28 02:00,srv-db-01,51.48,11.26,78.79
2026-05-28 03:00,srv-db-01,52.31,10.45,30.47
2026-05-28 04:00,srv-db-01,55.62,12.63,64.16
2026-05-28 05:00,srv-db-01,54.87,11.26,59.83
2026-05-28 06:00,srv-db-01,50.12,11.66,63.39
2026-05-28 07:00,srv-db-01,55.11,10.22,79.55
2026-05-28 08:00,srv-db-01,58.99,10.56,75.03
2026-05-28 09:00,srv-db-01,52.01,10.37,48.6
2026-05-28 10:00,srv-db-01,44.37,11.38,32.53
2026-05-28 11:00,srv-db-01,47.63,9.34,58.71
2026-05-28 12:00,srv-db-01,54.1,10.74,44.36
2026-05-28 13:00,srv-db-01,47.97,11.37,51.74
2026-05-28 14:00,srv-db-01,56.9,10.29,62.72
2026-05-28 15:00,srv-db-01,62.82,11.47,53.81
2026-05-28 16:00,srv-db-01,56.54,10.81,60.12
2026-05-28 17:00,srv-db-01,53.05,10.87,63.18
2026-05-28 18:00,srv-db-01,49.04,10.19,39.17
2026-05-28 19:00,srv-db-01,45.4,10.03,62.39
2026-05-28 20:00,srv-db-01,49.64,11.41,60.52
2026-05-28 21:00,srv-db-01,43.19,,72.16
2026-05-28 22:00,srv-db-01,49.04,11.34,47.15
2026-05-28 23:00,srv-db-01,55.59,9.99,33.1
2026-05-29 00:00,srv-db-01,52.7,10.9,54.03
2026-05-29 01:00,srv-db-01,47.9,10.68,64.04
2026-05-29 02:00,srv-db-01,54.73,11.15,49.95
2026-05-29 03:00,srv-db-01,62.03,10.06,67.31
2026-05-29 04:00,srv-db-01,62.09,11.38,56.96
2026-05-29 05:00,srv-db-01,51.83,11.83,38.66
2026-05-29 06:00,srv-db-01,49.18,10.68,78.56
2026-05-29 07:00,srv-db-01,57.28,10.23,55.35
2026-05-29 08:00,srv-db-01,,10.43,74.68
2026-05-29 09:00,srv-db-01,46.77,12.29,72.42
2026-05-29 10:00,srv-db-01,61.55,10.63,57.75
2026-05-29 11:00,srv-db-01,46.4,10.58,67.4
2026-05-29 12:00,srv-db-01,62.78,10.11,54.52
2026-05-29 13:00,srv-db-01,54.09,9.88,68.87
2026-05-29 14:00,srv-db-01,50.66,10.84,53.22
2026-05-29 15:00,srv-db-01,50.26,10.99,56.77
2026-05-29 16:00,srv-db-01,52.77,10.42,64.79
2026-05-29 17:00,srv-db-01,64.92,11.11,74.94
2026-05-29 18:00,srv-db-01,46.66,11.13,43.54
2026-05-29 19:00,srv-db-01,46.14,10.41,77.88
2026-05-29 20:00,srv-db-01,60.7,11.19,37.01
2026-05-29 21:00,srv-db-01,53.82,11.24,62.63
2026-05-29 22:00,srv-db-01,43.94,10.29,59.04
2026-05-29 23:00,srv-db-01,58.22,9.24,57.57
2026-05-30 00:00,srv-db-01,55.86,11.68,70.39
2026-05-30 01:00,srv-db-01,58.5,10.36,31.38
2026-05-30 02:00,srv-db-01,52.64,11.8,80.9
2026-05-30 03:00,srv-db-01,59.26,11.34,65.69
2026-05-30 04:00,srv-db-01,51.66,10.9,85.04
2026-05-30 05:00,srv-db-01,49.34,12.29,55.17
2026-05-30 06:00,srv-db-01,62.95,9.87,68.79
2026-05-30 07:00,srv-db-01,50.58,9.87,63.28
2026-05-30 08:00,srv-db-01,61.06,10.32,37.51
2026-05-30 09:00,srv-db-01,54.45,10.93,68.22
2026-05-30 10:00,srv-db-01,60.7,10.95,87.83
2026-05-30 11:00,srv-db-01,56.35,10.72,35.83
2026-05-30 12:00,srv-db-01,53.42,10.73,74.4
2026-05-30 13:00,srv-db-01,57.77,10.06,62.58
2026-05-30 14:00,srv-db-01,59.03,12.22,73.31
2026-05-30 15:00,srv-db-01,59.57,11.05,65.82
2026-05-30 16:00,srv-db-01,62.5,9.93,54.76
2026-05-30 17:00,srv-db-01,50.36,11.3,78.45
2026-05-30 18:00,srv-db-01,51.42,9.09,53.82
2026-05-30 19:00,srv-db-01,60.48,11.43,66.42
2026-05-30 20:00,srv-db-01,53.32,9.98,67.73
2026-05-30 21:00,srv-db-01,49.99,12.75,68.56
2026-05-30 22:00,srv-db-01,51.52,10.51,58.61
2026-05-30 23:00,srv-db-01,53.56,11.89,62.8
2026-05-31 00:00,srv-db-01,50.61,12.51,60.74
2026-05-31 01:00,srv-db-01,59.61,10.51,65.45
2026-05-31 02:00,srv-db-01,56.87,,90.23
2026-05-31 03:00,srv-db-01,62.74,10.68,43.47
2026-05-31 04:00,srv-db-01,57.09,11.07,65.34
2026-05-31 05:00,srv-db-01,56.15,11.4,81.71
2026-05-31 06:00,srv-db-01,58.41,10.16,80.44
2026-05-31 07:00,srv-db-01,64.84,13.52,43.15
2026-05-31 08:00,srv-db-01,56.46,9.33,68.3
2026-05-31 09:00,srv-db-01,51.71,12.54,48.38
2026-05-31 10:00,srv-db-01,44.86,10.62,30.37
2026-05-31 11:00,srv-db-01,59.51,9.35,60.43
2026-05-31 12:00,srv-db-01,42.53,10.74,84.65
2026-05-31 13:00,srv-db-01,57.16,10.31,59.53
2026-05-31 14:00,srv-db-01,55.11,11.38,39.5
2026-05-31 15:00,srv-db-01,58.56,8.84,50.55
2026-05-31 16:00,srv-db-01,52.07,11.51,60.34
2026-05-31 17:00,srv-db-01,46.57,10.21,62.98
2026-05-31 18:00,srv-db-01,54.53,10.54,52.79
2026-05-31 19:00,srv-db-01,59.18,10.59,58.68
2026-05-31 20:00,srv-db-01,68.02,9.86,32.22
2026-05-31 21:00,srv-db-01,59.7,10.46,55.23
2026-05-31 22:00,srv-db-01,50.31,10.79,83.98
2026-05-31 23:00,srv-db-01,59.81,11.69,38.76
2026-06-01 00:00,srv-db-01,48.09,8.73,47.86
2026-06-01 01:00,srv-db-01,60.74,11.41,56.68
2026-06-01 02:00,srv-db-01,54.87,10.45,63.07
2026-06-01 03:00,srv-db-01,59.6,9.71,64.49
2026-06-01 04:00,srv-db-01,60.59,10.67,70.51
2026-06-01 05:00,srv-db-01,71.89,10.92,65.9
2026-06-01 06:00,srv-db-01,50.57,11.15,66.9
2026-06-01 07:00,srv-db-01,56.17,10.18,63.1
2026-06-01 08:00,srv-db-01,63.77,11.36,74.43
2026-06-01 09:00,srv-db-01,53.58,11.6,64.19
2026-06-01 10:00,srv-db-01,49.29,11.25,45.12
2026-06-01 11:00,srv-db-01,51.2,11.15,64.46
2026-06-01 12:00,srv-db-01,47.86,11.84,68.58
2026-06-01 13:00,srv-db-01,50.77,9.77,57.83
2026-06-01 14:00,srv-db-01,52.32,11.09,54.55
2026-06-01 15:00,srv-db-01,42.96,10.69,55.42
2026-06-01 16:00,srv-db-01,58.8,10.44,85.18
2026-06-01 17:00,srv-db-01,43.53,12.05,56.64
2026-06-01 18:00,srv-db-01,60.16,11.06,77.09
2026-06-01 19:00,srv-db-01,52.68,10.12,81.31
2026-06-01 20:00,srv-db-01,54.32,11.18,78.52
2026-06-01 21:00,srv-db-01,48.81,11.48,51.15
2026-06-01 22:00,srv-db-01,54.21,11.06,37.5
2026-06-01 23:00,srv-db-01,50.33,12.08,73.29
2026-06-02 00:00,srv-db-01,54.62,11.19,55.59
2026-06-02 01:00,srv-db-01,63.14,10.84,63.48
2026-06-02 02:00,srv-db-01,61.88,10.38,83.38
2026-06-02 03:00,srv-db-01,45.82,12.3,54.41
2026-06-02 04:00,srv-db-01,53.54,9.49,53.18
2026-06-02 05:00,srv-db-01,48.76,10.51,57.94
2026-06-02 06:00,srv-db-01,60.75,11.17,64.62
2026-06-02 07:00,srv-db-01,48.43,10.3,86.98
2026-06-02 08:00,srv-db-01,50.59,12.32,56.35
2026-06-02 09:00,srv-db-01,55.01,11.86,79.08
2026-06-02 10:00,srv-db-01,,10.69,59.16
2026-06-02 11:00,srv-db-01,57.03,11.71,60.06
2026-06-02 12:00,srv-db-01,58.71,12.31,65.72
2026-06-02 13:00,srv-db-01,56.87,9.78,20.54
2026-06-02 14:00,srv-db-01,57.33,10.92,52.28
2026-06-02 15:00,srv-db-01,,10.95,76.92
2026-06-02 16:00,srv-db-01,55.52,10.4,74.85
2026-06-02 17:00,srv-db-01,53.7,11.42,52.84
2026-06-02 18:00,srv-db-01,51.1,,60.19
2026-06-02 19:00,srv-db-01,57.88,10.79,32.45
2026-06-02 20:00,srv-db-01,52.4,,55.54
2026-06-02 21:00,srv-db-01,53.52,11.79,49.32
2026-06-02 22:00,srv-db-01,45.74,10.87,52.74
2026-06-02 23:00,srv-db-01,49.2,10.86,67.37
2026-06-03 00:00,srv-db-01,54.94,11.25,87.2
2026-06-03 01:00,srv-db-01,,11.22,52.36
2026-06-03 02:00,srv-db-01,49.92,10.53,52.82
2026-06-03 03:00,srv-db-01,57.16,12.88,49.26
2026-06-03 04:00,srv-db-01,52.5,10.95,65.94
2026-06-03 05:00,srv-db-01,56.58,12.03,23.6
2026-06-03 06:00,srv-db-01,40.68,10.6,76.46
2026-06-03 07:00,srv-db-01,45.61,8.59,68.57
2026-06-03 08:00,srv-db-01,56.46,10.13,45.22
2026-06-03 09:00,srv-db-01,49.18,11.09,50.61
2026-06-03 10:00,srv-db-01,57.96,8.72,47.15
2026-06-03 11:00,srv-db-01,48.24,10.79,51.93
2026-06-03 12:00,srv-db-01,59.79,9.51,60.68
2026-06-03 13:00,srv-db-01,58.35,12.49,52.77
2026-06-03 14:00,srv-db-01,56.95,9.56,24.12
2026-06-03 15:00,srv-db-01,60.07,11.0,77.68
